8.900000000000000000e+01,1.700000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.400000000000000000e+02,1.600000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000000e+00,1.600000000000000000e+01,1.470000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.130000000000000000e+02,4.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+01
