1.000000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01
2.000000000000000000e+00,1.420000000000000000e+02,1.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,2.200000000000000000e+01,1.420000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.150000000000000000e+02,2.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+01
