1.070000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+00,1.440000000000000000e+02,1.200000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+01,1.300000000000000000e+01,1.460000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,1.170000000000000000e+02,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.900000000000000000e+01
