9.400000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01
2.000000000000000000e+00,1.450000000000000000e+02,1.100000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.300000000000000000e+01,1.440000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
2.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,1.040000000000000000e+02,3.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01
