9.800000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01
8.000000000000000000e+00,1.400000000000000000e+02,1.100000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.600000000000000000e+01,1.390000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+02,3.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.100000000000000000e+01
